osm_id,name,category,category_key,category_slug,address,city_slug,area_slug,business_slug,latitude,longitude,phone,website,email,opening_hours,google_maps_url,photo_url,image_url,google_summary,google_rating,google_review_count,google_place_id,tags,chain_flag,social_facebook,social_instagram,social_twitter,social_tiktok,social_linkedin,social_youtube,wikidata_id,fsa_rating,fsa_hygiene_score,fsa_establishment_id,status,ranking_tier,source,scrape_date,last_synced_at
node/853973885,Clifton Cellars,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"22 The Mall, Bristol, BS8 4DS",bristol,clifton,clifton-cellars,51.4551527,-2.6208405,+44 117 9730287,http://www.cellars.freeserve.co.uk/,sales@cliftoncellars.co.uk,,,,,,,,,"{""alcohol""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/1104449882,Dristi’s,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"40-44 Saint Paul's Road, Bristol, BS8 1LR",bristol,clifton,dristis,51.4592495,-2.6111314,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/1104451450,The Den and Terrace,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"31 Saint Paul's Road, Bristol, BS8 1LX",bristol,clifton,the-den-and-terrace,51.4588478,-2.6106816,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/1694620775,The Balloon Bar,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"105 Queen's Road, Bristol, BS8 1LN",bristol,clifton,the-balloon-bar,51.4565586,-2.6132752,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/12959516256,Brown & Bye,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"The Boat House Gasworks Lane, Bristol, BS1 5AT",bristol,harbour-inlet,brown-bye,51.4497977,-2.6064225,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/12961242037,Lane7,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Millennium Promenade, Bristol, BS1 5SZ",bristol,city-centre,lane7,51.4497586,-2.6019633,,https://lane7.co.uk/bristol/,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/2921148459,Piano Bar,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"11 St Augustine's Parade, Bristol, BS1 4UT",bristol,city-centre,piano-bar,51.4531018,-2.5981952,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/4176268022,The Grain House,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,,,the-grain-house,51.4497689,-2.5973878,,,,,,,,,,,,"{""bar"",""breakfast"",""burger"",""curry"",""fish_and_chips"",""local""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/5158792224,Golden Crane Cocktail Bar,Drinks & Brewing,drinks_brewing,drinks-and-brewing,1 Unity Street,,,golden-crane-cocktail-bar,51.453315,-2.6008153,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/12089581156,Undershed Bar,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,,,undershed-bar,51.4518895,-2.5980529,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/12961242035,Slug & Lettuce,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Building 11 Explore Lane, Bristol, BS1 5TY, GB",bristol,city-centre,slug-lettuce,51.4497968,-2.6014524,,https://www.slugandlettuce.co.uk/bristol-harbourside,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/12973082090,bSb,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"U Shed Canons Road, Bristol, BS1 5UH",bristol,city-centre,bsb,51.4508142,-2.5983887,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/12973082093,Mackenzies Bar + Kitchen,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Canons Road, Bristol, BS1 5UH",bristol,city-centre,mackenzies-bar-kitchen,51.4510984,-2.5983467,+44 117 922 5496,http://www.mackenzies.co.uk/,bristol@mackenzies.co.uk,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/12973082099,The Bristol Stable,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Canons Road, Bristol, BS1 5UH",bristol,city-centre,the-bristol-stable,51.4515487,-2.5982659,,,,,,,,,,,,"{""pub"",""pie"",""pizza""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/12973154704,No.1 Harbourside,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"1 Canons Road, Bristol, BS1 5UH",bristol,city-centre,no1-harbourside,51.4520986,-2.5980994,+44 117 9291100,http://www.no1harbourside.co.uk/,thsbristol@gmail.com,"Mo 16:30-22:00, Tu-Th 11:00-23:00, Fr 11:00-01:00, Sa 10:00-01:00, Su 10:00-22:00",,,,,,,,"{""pub"",""oysters"",""tapas""}",independent,https://www.facebook.com/no1harbourside,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/9597192842,The Beckford,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Tyndall Avenue, BS8 1TQ",,tyndalls-park,the-beckford,51.4588842,-2.6034942,,,,Mo-Fr 12:00-23:00,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/3723983588,Warmup,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,,,warmup,51.4511935,-2.5924017,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/4906713480,Buttermilk & Maple,Drinks & Brewing,drinks_brewing,drinks-and-brewing,Mercure Bristol Brigstow Hotel Welsh Back,,,buttermilk-maple,51.4532564,-2.592465,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/6336649398,Marlows,Drinks & Brewing,drinks_brewing,drinks-and-brewing,1 Newmarket Avenue,,,marlows,51.4554752,-2.593448,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/6708343733,1766 bar & kitchen,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Theatre Royal King Street, Bristol, BS1 4DZ",bristol,city-centre,1766-bar-kitchen,51.4520324,-2.5943082,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/12277395610,The Flight Club,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,,,the-flight-club,51.4543504,-2.5946671,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/13101182186,Bristol Dry Gin,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,,,bristol-dry-gin,51.454363,-2.5930131,,https://bristoldrygin.com/,,,,,,,,,,"{""distillery""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/13101183750,Walkabout,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"40 Corn Street, Bristol, BS1 1HQ",bristol,city-centre,walkabout,51.4543399,-2.5942302,,https://www.walkaboutbars.co.uk/bristol,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/13101183751,Felson's,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"40 Corn Street, Bristol, BS1 1HQ",bristol,,felsons,51.4543137,-2.5943092,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/13101183763,Mr Wolf's,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"32 Saint Nicholas Street, Bristol, BS1 1TG",bristol,city-centre,mr-wolfs,51.4537783,-2.5941937,,https://www.mrwolfs.com/,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/13114963984,The Mothers' Ruin,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"7-9 Saint Nicholas Street, Bristol, BS1 1UE",bristol,city-centre,the-mothers-ruin,51.4538423,-2.5930806,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/13730382223,Same Again,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,,,same-again,51.4544038,-2.5896881,,,,We-Sa 15:00-23:30,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/13042314503,The Knights Templar,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"1 The Square, Bristol, BS1 6DG",bristol,redcliffe,the-knights-templar,51.4507777,-2.5822364,+44 117 930 8710,https://www.jdwetherspoon.com/pubs/all-pubs/england/bristol/the-knights-templar-bristol,,Mo-Sa 07:00-24:00; Su 08:00-24:00,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/4055662989,Brewers Fayre,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,,,brewers-fayre,51.4579032,-2.5936977,,,,,,,,,,,,"{""pub"",""british""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/12775069644,Shredenhams,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,,,shredenhams,51.458621,-2.5901589,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/9955567722,Little Martha Brewing,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"23 Oxford Street, Bristol, BS2 0QT",bristol,saint-philips,little-martha-brewing,51.4513301,-2.5777062,,,,"Tu 16:00-23:00; We,Th 12:00-23:00; Fr,Sa 12:00-00:00; Su 12:00-21:00",,,,,,,,"{""bar"",""brewery""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/12919353986,Veeno,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"1, Bristol, BS2 0EL",bristol,,veeno,51.4517828,-2.5803261,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/12769108656,Good Chemistry Brewery,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"William Street, Bristol, BS2 0RG",bristol,st-philips,good-chemistry-brewery,51.4542603,-2.574132,,https://goodchemistrybrewing.co.uk,,Mo-Fr 10:00-16:00,,,,,,,,"{""alcohol"",""brewery""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/13004671917,The Cider Box,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Silverthorne Lane, Bristol, BS2 0QD",bristol,st-philips,the-cider-box,51.4507352,-2.5711726,,https://www.theciderbox.com/pages/bristols-cider-taproom,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/12453601976,Roastery and Brew Bar,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,,,roastery-and-brew-bar,51.4608473,-2.5807089,,,,,,,,,,,,"{""bar"",""british""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/12596646599,The Ill Repute,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"16 West Street, Bristol, BS2 0DF",bristol,st-philips,the-ill-repute,51.4565351,-2.5792263,,https://illrepute.co.uk/,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/13006329002,The Volunteer Tavern,Drinks & Brewing,drinks_brewing,drinks-and-brewing,9 New Street,,,the-volunteer-tavern,51.4576471,-2.5820722,,,,Su-Th 12:00-00:00; Fr-Sa 12:00-01:00,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/13136156505,Forest Larder,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"James Street, BS5 0TL",,,forest-larder,51.4608593,-2.5782641,,https://www.forestlarder.co.uk/,,,,,,,,,,"{""alcohol""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/8016851286,Left Handed Giant Brewery & Taproom,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Unit 3 Wadehurst Industrial Estate, Bristol, BS2 0JE",bristol,,left-handed-giant-brewery-taproom,51.4561999,-2.571963,,https://lefthandedgiant.com/pages/custom-pages/taproom,,,,,,,,,,"{""bar"",""brewery""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/12248092929,The Farside,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,,,the-farside,51.4639014,-2.5895964,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/13125536954,Carmen Street Wine,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Carmen Beckford Street, Bristol, BS1 3FD",bristol,,carmen-street-wine,51.4641758,-2.5893091,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/9937463712,The Tap Room,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"25 Mina Road, Bristol, BS2 9TA, GB",bristol,st-werburghs,the-tap-room,51.4674067,-2.574126,+44 117 955 6666,,,"We,Th 16:00-22:00; Fr 14:00-22:00; Sa 12:00-22:00; Su 13:00-18:00",,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/7805134628,Somerville Club,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"21-23 Sommerville Road, Bristol, BS7 9AD",bristol,,somerville-club,51.4753411,-2.5891861,,https://www.somervilleclub.co.uk/,somervilleclub@gmail.com,"Mo, We, Th 19:00-23:00; Fr 12:00-16:00, 19:00-23:00; Sa 19:00-24:00; Su 12:00-16:00",,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/13456599878,Top 24,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"112a-114a Church Road, Bristol, BS5 9LJ",bristol,redfield,top-24,51.4587685,-2.5566508,,,,,,,,,,,,"{""alcohol""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/13456599766,Native Vine,Drinks & Brewing,drinks_brewing,drinks-and-brewing,217 Church Road,,,native-vine,51.4593709,-2.5546448,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/13456599769,Costless,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"223 Church Road, Bristol, BS5 9HL",bristol,redfield,costless,51.4594052,-2.5544313,,,,,,,,,,,,"{""alcohol""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/13456599773,Bargainz,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"231 Church Road, Bristol",bristol,redfield,bargainz,51.4594487,-2.554181,,,,,,,,,,,,"{""alcohol""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/13456599860,Casa Noua,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"130 Church Road, Bristol, BS5 9HH",bristol,redfield,casa-noua,51.4590387,-2.5554347,,,,,,,,,,,,"{""alcohol""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/13458009550,The Pickled Parrot,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"280 Church Road, BS5 8AH",,,the-pickled-parrot,51.4596577,-2.5468252,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/4374496055,Mechanics Arm,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"123 Clouds Hill Road, Bristol, BS5 7LH",bristol,saint-george,mechanics-arm,51.4615559,-2.5374966,+44 117 955 6915,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/1474469541,Essex Arms,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"237 Two Mile Hill Road, Bristol, BS15 1AY",bristol,saint-george,essex-arms,51.462848,-2.5181161,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/1474469542,Kings Head,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"284 Two Mile Hill Road, Bristol, BS15 1AT",bristol,saint-george,kings-head,51.4629349,-2.5167699,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/8483212748,Little Giant Brewery,Drinks & Brewing,drinks_brewing,drinks-and-brewing,Unit 3 Stoke View Business Park,,,little-giant-brewery,51.4774217,-2.5389744,+44 117 939 2589,https://littlegiantbrewery.co.uk/,ENQUIRIES@LITTLEGIANTBREWERY.CO.UK,,,,,,,,,"{""brewery""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
node/1469470708,The Greyhound,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"80-82 Lodge Causeway, Bristol, BS16 3JP",bristol,fishponds,the-greyhound,51.4755075,-2.53302,,https://www.greyhoundfishponds.co.uk/,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/951655329,The Guinness Bar,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,,,the-guinness-bar,51.4406993,-2.6215871,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/313389418,The Lamplighters,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Station Road, Bristol, BS11 9XA",bristol,shirehampton,the-lamplighters,51.4836207,-2.6824099,,https://thelamplighters.co.uk/,,,,,,,,,,"{""pub""}",independent,,,,,,,Q26498190,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/372131579,Avonmouth Tavern,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"95 Portview Road, Bristol, BS11 9JE",bristol,avonmouth,avonmouth-tavern,51.4982127,-2.6971533,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/372131588,Miles Arms,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"181 Avonmouth Road, Bristol, BS11 9LW",bristol,avonmouth,miles-arms,51.4986879,-2.6940692,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/273385295,Hope & Anchor,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"75 Lower High Street, Bristol, BS11 0AW",bristol,shirehampton,hope-anchor,51.4946069,-2.6828649,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/267156763,The Lifeboat Inn,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"25 High Street, Bristol, BS11 0DX",bristol,shirehampton,the-lifeboat-inn,51.4889753,-2.6753888,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/267158919,The George Inn,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"High Street, Bristol, BS11 0DP",bristol,shirehampton,the-george-inn,51.4890219,-2.6745614,,,,,,,,,,,,"{""pub""}",independent,,,,,,,Q125116844,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/267305021,Bargain Beers,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"5-5a High Street, Bristol, BS11 0DT",bristol,shirehampton,bargain-beers,51.4886271,-2.6746809,,,,,,,,,,,,"{""alcohol""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/275565871,Shirehampton Men's Social Club,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"High Street, Bristol, BS11 0DG",bristol,shirehampton,shirehampton-mens-social-club,51.4907793,-2.6785518,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/328876623,The Coronation Tap,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"8 Sion Place, Bristol, BS8 4AX",bristol,clifton,the-coronation-tap,51.4552415,-2.6226979,+44 117 973 9617,http://www.thecoronationtap.com/,cider@thecoronationtap.com,Mo-Fr 17:30-23:30; Sa-Su 19:00-23:30,,,,,,,,"{""pub""}",independent,https://www.facebook.com/TheCoronationTapOfficial/,,@CoriTapClifton,,,,Q7727649,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/373094438,White Lion Inn,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Sion Hill, Bristol, BS8 4LD",bristol,,white-lion-inn,51.4532189,-2.6251553,,,,,,,,,,,,"{""pub""}",independent,,,,,,,Q26498059,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/645648628,Portcullis,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"3 Sion Hill, Bristol, BS8 4LE",bristol,clifton,portcullis,51.4529451,-2.6238734,,https://www.theportcullisclifton.com/,,Mo-Fr 16:00-11:00; Sa 12:00-11:00; Su 12:00-10:30,,,,,,,,"{""pub""}",independent,The-Portcullis-176194272425310,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/277928445,The Royal Oak,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"50 The Mall, Bristol, BS8 4JG",bristol,clifton,the-royal-oak,51.4559861,-2.6214627,,https://cliftonroyaloak.com/,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/277928434,The Mall,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"66 The Mall, Bristol, BS8 4JG",bristol,clifton-village,the-mall,51.4563985,-2.6216309,,https://www.themallpubbristol.co.uk/,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/233184942,Aimee's Wine House Ltd,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"65 Stoke Hill, Bristol, BS9 1EP",bristol,,aimees-wine-house-ltd,51.4807171,-2.6347271,,,,,,,,,,,,"{""alcohol""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/261963331,The Mill House,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"94 Shirehampton Road, Bristol, BS9 2DS",bristol,sea-mills,the-mill-house,51.4868385,-2.6424913,+441179682913,https://www.themillhousebristol.co.uk,themillhouse92@gmail.com,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/261744728,The Prince of Wales,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"84 Stoke Lane, Bristol, BS9 3SP",bristol,westbury-on-trym,the-prince-of-wales,51.489693,-2.6226473,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/261744743,The Black Swan,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"92 Stoke Lane, Bristol, BS9 3SP",bristol,westbury-on-trym,the-black-swan,51.4894396,-2.6228654,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/672549010,Fulford House,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Fulford Road, Bristol, BS13 0AD",bristol,hartcliffe,fulford-house,51.4097991,-2.599626,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/672175119,Hartcliffe Inn,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Brocks Road, Bristol, BS13 0HQ",bristol,hartcliffe,hartcliffe-inn,51.4050425,-2.6005547,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/628130389,The Queens Head,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"22 Queens Road, Bristol, BS13 8LG",bristol,bishopsworth,the-queens-head,51.4109384,-2.6198448,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/993192579,The Tythings,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"10 Highridge Road, Bristol, BS13 8HA",bristol,bishopsworth,the-tythings,51.4123814,-2.6207326,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/402535353,The Maytree,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Saint Peters Rise, Bristol, BS13 7QT",bristol,bishopsworth,the-maytree,51.421336,-2.6084586,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/223288616,The John Harvey Arms,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Court Farm Road, Bristol, BS14 0ED",bristol,whitchurch,the-john-harvey-arms,51.4047243,-2.5804855,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/210958213,Shield and Dagger,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"East Dundry Road, Bristol, BS14 0LN",bristol,whitchurch,shield-and-dagger,51.4050771,-2.5718262,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/223598060,Wessex Flyer,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Hengrove Leisure Park Hengrove Way, Bristol, BS14 0HR",bristol,hartcliffe,wessex-flyer,51.4174402,-2.5870925,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
