osm_id,name,address,latitude,longitude,category,category_key,category_slug,city_slug,area_slug,business_slug,status,chain_flag,ranking_tier,is_featured,phone,email,website,google_maps_url,opening_hours,social_facebook,social_instagram,social_twitter,social_tiktok,social_linkedin,social_youtube,google_place_id,google_summary,google_rating,google_review_count,wikidata_id,fsa_rating,fsa_hygiene_score,fsa_establishment_id,photo_url,image_url,logo_url,show_logo,add_listing_illustration,illustration_status,illustration_url,illustration_source_photo,illustration_generated_at,description,editor_notes,story_draft,founders_story,founders_image,tags,source,scrape_date,last_synced_at
way/236476715,Bargain Booze Select Convenience,"471 Southmead Road, Bristol, BS10 5LZ",51.5012908,-2.5924799,Food & Produce,food_produce,food-and-produce,bristol,southmead,bargain-booze-select-convenience,pending,independent,standard,,0117 969 2764,,https://branches.bargainbooze.co.uk/westbury/471-southmead-road.html,https://maps.google.com/?cid=7171320438593167187,Monday: 8:00 AM – 11:00 PM; Tuesday: 8:00 AM – 11:00 PM; Wednesday: 8:00 AM – 11:00 PM; Thursday: 8:00 AM – 11:00 PM; Friday: 8:00 AM – 11:00 PM; Saturday: 8:00 AM – 11:00 PM; Sunday: 9:00 AM – 10:00 PM,,,,,,,ChIJt2hwOPGRcUgRUx_YkPGlhWM,"Off-licence chain selling discounted beer, wine and spirits, plus some snacks and groceries.",4.7,93,,,,,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEFhIz-POjUkN7MmvlybDFthkcuti1lb_ipUjbbA80SyTOlWVgREuEwUzhzhGo7Uro1yalXg8Y_AsR6Xk7WcmmaQcJUuXhe-hzpw1FBUKhViFF_NxZH_bOyJXyDYhC9jhuhrONvHstPhdOa59tbTo5iF_J97w-lFXah0o4Wh3ZktIbkVcXJ64Lo8o5jaGtOYhrfemfQX7eOPs5KqEYRh3GiUTQ-0zyRdm9_SXrCsu66BnDPUQpFaij_Ef9SacuC3jT19nCRv3TyumqlakD3xKuHJieoHqMLbKHhTLyvgbMZ-rA&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,,,,,,,,,,,,,"{""convenience""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/369593783,Southmead Convenience Store,"453-455 Southmead Road, Bristol, BS10 5LZ",51.5007267,-2.5930939,Food & Produce,food_produce,food-and-produce,bristol,southmead,southmead-convenience-store,pending,independent,standard,,0117 329 8323,,https://www.premier-stores.co.uk/our-stores/southmead-convenience-store,https://maps.google.com/?cid=4135026194825594900,Monday: 6:00 AM – 11:00 PM; Tuesday: 6:00 AM – 11:00 PM; Wednesday: 6:00 AM – 11:00 PM; Thursday: 6:00 AM – 11:00 PM; Friday: 6:00 AM – 11:00 PM; Saturday: 6:00 AM – 11:00 PM; Sunday: 6:00 AM – 11:00 PM,,,,,,,ChIJLYLPSp6RcUgRFMiDd2qQYjk,"Convenience store chain offering baked, fresh & packaged goods, plus alcohol sales.",3.7,49,,5,0,385281,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEEbtALWJ69h92kp6HFjkhBOQJQT3H4tqcsbjZwR08H-ukUiJEcG-hDWRrNuFBeVDRkSxxDCR8xlfnOiCuS5NEvXspvG_qVtOGMqokfOufCfoaez_MfT9_pUz1J6fFAh_yBJuCoI8wOYF7z-0OTqG4eIAc0u7Wn_YStFMzN9RbAcajERjcdxgxLbiyvvYqeW7l-kqgCTx7YaqUgLftGUmKHJBRm19-khU9EKjQBd1ZhZ77Akv0Xbm8sgy6hTwVGFR3NSbTgmSBCkeJkH1sLbyNN6fYcHYpnnOOtuS6ESmX99Ef_Q3lwkAmZeouyKEfe3dlzzFFzoUG9QJ-yA0INJo6NxSGh-XX05m2d3hZVN6GndntKPEiAkqp1qCw0yxJCSAVis6GyyFjU4Zq8Pv9DrGE-LjACFiujmZWQFYlsj5uOm1EU&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,,,,,,,,,,,,,"{""convenience""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/186117468,Horfield News Convenience Store,"219 Filton Avenue, Bristol, BS7 0AY",51.4917294,-2.5766885,Food & Produce,food_produce,food-and-produce,bristol,horfield,horfield-news-convenience-store,pending,independent,standard,,0117 976 7277,,,https://maps.google.com/?cid=15573320420731184662,Mo-Sa 07:00-23:00; Su 10:00-17:00,,,,,,,ChIJ03fIzeCRcUgRFuYEY2mMH9g,,3.1,10,,,,,,,,,,,,,,,,,,,"{""convenience""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/186117470,U Lecha,"227 Filton Avenue, Bristol, BS7 0AY",51.4918842,-2.5764828,Food & Produce,food_produce,food-and-produce,bristol,horfield,u-lecha,pending,independent,standard,,+44117 969 6683,,,https://maps.google.com/?cid=13052675386501596883,Monday: 8:00 AM – 9:00 PM; Tuesday: 8:00 AM – 9:00 PM; Wednesday: 8:00 AM – 9:00 PM; Thursday: 8:00 AM – 9:00 PM; Friday: 8:00 AM – 9:00 PM; Saturday: 8:00 AM – 9:00 PM; Sunday: 8:00 AM – 9:00 PM,,,,,,,ChIJTfuQzOCRcUgR04bppBtrJLU,,4.4,101,,5,5,1453870,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEGHodbuXUoBQnGI31IgnCFHMbOBejr3djUAnch7w0whFmQiLuZsjy2Cy82mMyGY1LOXxK7AtspNFMJIHafZsXVHm8OouEjnwf1FVN2Q2EdKEArKbnNxED5K-QLkW5C2LaHBVjI7UgRaBw066MFVCqpDvFSzF5b4I6xkFcDqTdzN0FthAvjq0OqK9LpTBmf96CBxyeApbssYt3UCY799uENmsqFKJuUD4xXW4qxDBe92ka13CgchiFjw_-5GFzVOnOidjC9u0hT-ECO7JC5FeXu1_BnCnZzAhr-WC1s8IlREGw&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,,,,,,,,,,,,,"{""convenience""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/648513215,Candy Shop,"368 Filton Avenue, Bristol, BS7 0BE, GB",51.4947378,-2.5746109,Food & Produce,food_produce,food-and-produce,bristol,horfield,candy-shop,closed,independent,standard,,0117 976 8043,,,https://maps.google.com/?cid=17968353669445340083,,,,,,,,ChIJXeLggd2RcUgRs0vgQXZqXPk,,5,4,,,,,,,,,,,,,,,,,,,"{""convenience""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/282498703,M & N Convenience Store,"80 Filton Road, Bristol, BS7 0PD",51.4972449,-2.5803506,Food & Produce,food_produce,food-and-produce,bristol,horfield,m-n-convenience-store,pending,independent,standard,,,,,https://maps.google.com/?cid=3361483673715337962,Monday: 8:00 AM – 11:00 PM; Tuesday: 8:00 AM – 11:00 PM; Wednesday: 8:00 AM – 11:00 PM; Thursday: 8:00 AM – 11:00 PM; Friday: 8:00 AM – 12:00 AM; Saturday: 8:00 AM – 12:00 AM; Sunday: 8:00 AM – 11:00 PM,,,,,,,ChIJtcselMORcUgR6uoTYpdjpi4,,4.5,17,,,,,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEGbnmQRzSMZdZWpRzRwSlzC_RqpfcWyzXSMkLlBvf_e5_PbG-gCvSlXGIAu7k2w1M2o88AQKfE9wapWUXUJxfecOgxF8DnNsspC-X9u2bwd2d5ap46q2EbezPc4qFVaImWESNe3i2Q0-lPpD328wLgG1SwCShdyggeXe07YaihvMrJGNZ7TNsJuw4MMovzZFxeVkiRW2uBf6KWuETmJMyWEjkt7XqJE7phlbipVdOsDdGmCmoYVRbM7QHKpt05W6oXHA6_IwXxtni3Dq0xsFvNt3TiWw5Syft4d6LIulYLqSudn_xg43IrHwobfp4l47pMN8I85stxf4kdm39BOfYtUKFVZgiy7sfE1fd8SWD-2ChNE4T0gDEBCFCLl6imaGh7ujkJlGiCOigIw87z6k8ihEW-Z98cFOZWrB2i5FHrxSz-E&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,,,,,,,,,,,,,"{""convenience""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/293919428,Filton Bargains Store,"Filton Road, Bristol, BS7 0PA",51.4950592,-2.5816386,Food & Produce,food_produce,food-and-produce,bristol,horfield,filton-bargains-store,pending,independent,standard,,,,,https://maps.google.com/?cid=11853511346383266058,Monday: 8:00 AM – 11:00 PM; Tuesday: 8:00 AM – 11:00 PM; Wednesday: 8:00 AM – 11:00 PM; Thursday: 8:00 AM – 11:00 PM; Friday: 8:00 AM – 11:00 PM; Saturday: 8:00 AM – 11:00 PM; Sunday: 8:00 AM – 11:00 PM,,,,,,,ChIJgcBJ0OWRcUgRCqE8VsQhgKQ,,3.6,26,,,,,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEGg9eWOT1CzY6LPSmJdHeuToE4sc6WDextc2jjuSXBrZhGWeSXhNxBn0_ICf0acTYC2rEYzHThB2OahmIuC7ErTD1dduqI_VV0oAshjOc42TjC5ocq1_PPI6OkbOyNBR6rHwYeQd_tbuPQLk94C1uRVeRC8_PMMnsbwGrkZD_Z9OOzSuw9yTc451hB1SGcHGtce108PDFKQAHvsySBvZYMv403UDzZ9GkfpXheuNkckx6va4NCMP1V2BH44wdmLE_sSEdsTQAif0C3a1rP_z6DUlcwOvyMUbCJyfy3Dy07jCXqubmEIpJK2qCHiNtmPffRuEGGhYYsDexqrydVCTcBHX1KAJkrfPk8WUkkortNm7-fKh7no_0ZGj9gJPRJWshTEqV5N6aMvkTQUZLciJgO3OySUk-ZkBzTHoEruDxd3BN6R&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,,,,,,,,,,,,,"{""supermarket""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/294081140,Filton Local,"66 Filton Road, Bristol, BS7 0PB",51.4967518,-2.580674,Food & Produce,food_produce,food-and-produce,bristol,horfield,filton-local,pending,independent,standard,,0117 969 0216,,,https://maps.google.com/?cid=16515268159625600428,"Monday: 8:00 AM – 2:00 PM; Tuesday: 8:00 AM – 2:00 PM; Wednesday: 8:00 AM – 2:00 PM; Thursday: 8:00 AM – 2:00 PM; Friday: 8:00 AM – 2:00 PM, 5:00 – 11:00 PM; Saturday: 8:00 AM – 1:00 PM, 4:00 – 11:00 PM; Sunday: 9:30 AM – 12:30 PM, 3:00 – 11:00 PM",,,,,,,ChIJFfXoCbiRcUgRrJ3NuOMEMuU,,4.4,173,,AwaitingInspection,,1910568,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEFa4fVfgoEJTYiv6ui_vXfbeZ1GJ0xTgtfKKvzWm5nA2ShnWIeXcChlLLDTASpG9xGm5JkQLcUYXoqTA74D3Gx7CGzSvzH0dAQkRgBWqEAo5OCkjhkIqutmO1YSo1eLvW6nprSU91fxl8FsFXIzzrMQ9Og7lfNZNGEmTwz25ntvjCC41q_Qp4SJ-_WzPF8gNkx_ypQM4fbKEsqrX4KAn0bxnz2ncsz1JeQuGmeTTE_PifrWgR1hG-QaAWAwBCZtdoBK3jFcYrhVSwt817CzP01p8tYWtRaDrTEe8cjQjXfK6S-sZf2eFhKdCV9QDuhm4S1529tnL2A2tiZ2KO9oqfA-vOJNyNXn3F9xxbgrSQ5527hx8LjrO5mIFJLPXqPzkFlhsBG3Z90GQyq_j8gaXbpcU3HuCQBsqgq285BhyBaKk5kb&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,,,,,,,,,,,,,"{""convenience""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/294081147,Zankys,"26 Filton Road, Bristol, BS7 0PA",51.4956647,-2.5813358,Food & Produce,food_produce,food-and-produce,bristol,horfield,zankys,pending,independent,standard,,07301 411116,,https://zankysdeli.co.uk/,https://maps.google.com/?cid=12669244799114783173,Monday: 1:00 – 10:00 PM; Tuesday: 1:00 – 10:00 PM; Wednesday: 1:00 – 10:00 PM; Thursday: 1:00 – 10:00 PM; Friday: 12:00 – 11:00 PM; Saturday: 12:00 – 11:00 PM; Sunday: 12:00 – 10:00 PM,,,,,,,ChIJJ4GD3uWRcUgRxamzLwUz0q8,"Traditional Italian & Sardinian kitchen with desserts & wines, set in a rustic, intimate space.",4.6,659,,,,,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEFDE23nIf3XOBL76fSbqiI18BpbtsiwC53zo5sqn4gDTfaZ4evuSxjGVCmvhNPschFZQIW6AC6eK2ROuWWaIK2moRBS1bsNzJXMEn7NSTkimyxkkzQENfpICTGtCgeDXqM0iC2Uic7iM8iRUpnQ3TL1ji7ZLftBxSVy1CCgPfWY-AgjzkWCaPq0kIHGGUneTf2lPyPOIIh9H0cXc5UyT9YEpPCSymUUoG7X0Fkc2__FqClfPjYTD5uweTl_QRVo377nmBpD3M7KNmwSC0jz89VDRREQY2YTmK1OvD3QEb39Hw&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,,,,,,,,,,,,,"{""restaurant""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/294081181,Eggless Cake Shop,"58 Filton Road, Bristol, BS7 0PB",51.4965735,-2.5807341,Food & Produce,food_produce,food-and-produce,bristol,horfield,eggless-cake-shop,pending,independent,standard,,+44 117 329 2822,,https://egglesscakeshop.com/branch/bristol,https://maps.google.com/?cid=3714615700444715144,Monday: 10:00 AM – 7:00 PM; Tuesday: 10:00 AM – 7:00 PM; Wednesday: 10:00 AM – 7:00 PM; Thursday: 10:00 AM – 7:00 PM; Friday: 10:00 AM – 7:00 PM; Saturday: 10:00 AM – 7:00 PM; Sunday: 10:00 AM – 7:00 PM,,,,,,,ChIJexqd6_-RcUgRiJgYdkz3jDM,,4.7,267,,,,,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEERHWVjm5QOlGZq4WAnIBNh8odOm1aBdHflC9bfGwg4NR9RFzJhny6x8xrA9nBD4J0DNyqbKxEy8vqZLxcnCyxiLuezNorQGjOYjQ3stm1_ApAjDZ5OYYHH3qQwEwE1tzdu7oojxt5ga2qkPAodPi7xmMsmb7z9PPDQmjnemCvFEfdIIw1hFVIUkuJLR8q4xRYmTuqAHNWyEgfIVkc3gg1x8FkJ_IZAIKfQ2qcTIOWuxY3kJKDF79hNiyM1lGbGgWstIHlLk7AWN3yfn6_d0jT9T_B-269m_7wM_ASt524-AA&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,,,,,,,,,,,,,"{""confectionery""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/186117466,Nisa,"394 Filton Avenue, Bristol, BS7 0LJ",51.49588,-2.573945,Food & Produce,food_produce,food-and-produce,bristol,horfield,nisa,pending,independent,standard,,0117 969 3033,,https://www.nisalocally.co.uk/stores/city-of-bristol/bristol/394-filton-avenue,https://maps.google.com/?cid=10468963917025047515,Monday: 6:00 AM – 10:00 PM; Tuesday: 6:00 AM – 10:00 PM; Wednesday: 6:00 AM – 10:00 PM; Thursday: 6:00 AM – 10:00 PM; Friday: 6:00 AM – 10:00 PM; Saturday: 6:00 AM – 10:00 PM; Sunday: 6:00 AM – 10:00 PM,,,,,,,ChIJYa6PoZKRcUgR2_OoMDc7SZE,Convenience store chain offering branded or own-label groceries & household products.,4.1,50,,5,0,1317097,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEGYO1fJbOctfkDwFj5l7Uae7rfh9Jcy5h84ZsJ_Og8DNdPGLek7er37KW4VKIpfoUKprhJBUPUzp5UiDmtu0Mrx2WSbXg_uU1Zlf962AZKnU-v3ZQVsqjPPEZvQUuI4g3bLEbto972A6MODQY_jnbmFf7czbi_fHC3wRXkO-uLAGzM87wp4puDxxfGWic_wd7h3oTfPu9iaDTl4xK2F4HTovsRdY1eNd9y5mn4czPg0hbifHBgzW_3_g5kfvXjzPtkAYFR1ynYbkxVUqfm4diNgmVFUUi2UKxYyLYJT-Hd3_37iCvOiDeQjaWdCh3Mu-fxz_mx7hEiXQmPvBDjoK93QJ78leN7iOKZzYljI0hSbnN2t7GyX-cymPNyLaVunnioaYM2DsLn-fPt4mEMBWALhbtpqUDzTa2NnfxVf-iaCrcGt&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,,,,,,,,,,,,,"{""convenience""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/282498696,VYBZ,"379 Filton Avenue, Bristol, BS7 0LH, GB",51.495632,-2.5734432,Food & Produce,food_produce,food-and-produce,bristol,horfield,vybz,closed,independent,standard,,0117 431 4913,,,https://maps.google.com/?cid=3816850407170103214,,,,,,,,ChIJSxJIQ2aRcUgRrtctCDkt-DQ,,4.2,40,,,,,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEH5C_ck56fAXeLF_paAt_613c5E_q_0DPNrH6ZeB3ZcXQcnUAlFPKyFCqWxEjzXBxWRs6QqoKcY_Uk_o9OTo0zCpGq3fAGXwFFzXqbZFYirXc5Lx_NpY6eMh3ypW_mXvIeMLj6-0SQELnzjKnyJ4_zkQLg_QIL-sIeJAqPvLZSjHeqdl3net-NLN4O6RRx8ayNzLkk_w4r4DhMiKA6Q4I7szCfH5Do2mk3Ps1uixC1FNsaZMHzAH-c-F-1Fo-UMLXaHHGJxdHt2mDmZeOzrcg8UTJMRVkb30zhYw074JCD7359kOAWH1x5N1F7TtSIc9qm7iQ26VWvv4E_xKjKpAH4vNdEvNLg3fcv1tkMm43iUy6vQVhns13CUz2XPMtgc2nj1zC03VfBgDnyKvjZxorrt6N1XvRJl53arP_FC7pVvIQ&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,,,,,,,,,,,,,"{""restaurant"",""caribbean""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/405210806,11 Eleven,"127-129 Queen Ann Road, Bristol, BS5 9TJ",51.4543847,-2.5647872,Food & Produce,food_produce,food-and-produce,bristol,saint-philips,11-eleven,pending,independent,standard,,,,,https://maps.google.com/?cid=17075786720645636005,,,,,,,,ChIJrZIzaQCPcUgRpV9qEI1h-ew,,3,2,,,,,,,,,,,,,,,,,,,"{""convenience""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/291257147,Iftin Express,"263 Kilburn High Rd, London NW6 7JR, UK",51.4578275,-2.5650449,Food & Produce,food_produce,food-and-produce,bristol,lawrence-hill,iftin-express,unverified,independent,standard,,020 7372 2341,,http://www.iftinuk.com/,https://maps.google.com/?cid=10926114662695733134,Monday: 9:00 AM – 6:00 PM; Tuesday: 9:00 AM – 6:00 PM; Wednesday: 9:00 AM – 6:00 PM; Thursday: 9:00 AM – 6:00 PM; Friday: 9:00 AM – 6:00 PM; Saturday: 9:00 AM – 6:00 PM; Sunday: 9:00 AM – 6:00 PM,,,,,,,ChIJOaP0LG4QdkgRjocqjWVboZc,,4.4,16,,,,,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEHTtitjUQrcF3YUwmiOd9et5E5f0VA2m4zUKcInEs1jKhpEgWAM-AZFMNjqNek3ZwLHEz3141b9n-Ze-UFDTUj74JtGnTAXxBx35YX3fyRFeMyuLe53vXJAjqf-SoDrctjrxddKIFy1NPp5es1J_EW5F0aEtR91KP5oviT7mf__5Je7v__RRRAyVjqFdApTHcP5GxqM218lwfgjPaFkll33IIV7H5iKGL18g9XgVI2gPySvrMP0u_BVZyR4ygIRN2I2qd6VGGtfGefQoBzLsBoSXF4wzy3DrlkqzHugX62Mld2YgyuPoWbEsftxYGW87YdduMsXj_ASAYajfviPOUKCZKqWKlrPODrCQir_obwM_WeE9guq9EKX2WHSHftF7RxH84AELgcnXcmeJC5YEVvEK0bqKFU0r-CdJcQQLiki2X4&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,,,,,,,,,,,,,"{""convenience""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/291257151,Gelle Mini Shop,"190 Lawrence Hill, Bristol, BS5 0DR",51.4578329,-2.5656055,Food & Produce,food_produce,food-and-produce,bristol,lawrence-hill,gelle-mini-shop,closed,independent,standard,,,,,https://maps.google.com/?cid=17280204982948831395,,,,,,,,ChIJgRnRfkOOcUgRo6CZpuCez-8,,5,1,,,,,,,,,,,,,,,,,,,"{""convenience""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/291257166,Dirir Butchers & Grocery,"198 Lawrence Hill, Bristol, BS5 0DR",51.4578378,-2.5652849,Food & Produce,food_produce,food-and-produce,bristol,lawrence-hill,dirir-butchers-grocery,closed,independent,standard,,,,,https://maps.google.com/?cid=13859655802680970868,,,,,,,,ChIJ4wIlfkOOcUgRdA77W4VjV8A,,4.2,5,,,,,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEHTgIuoHVDCjAOrni6k-eSQCjAb14ffk4sNdyhzEI8iOVYx6h-hIctM0WNu4-Ye7q5bOk-3qKMRLKBB-fzKeGPpUclsShkxn2K1CDhjLvsmHigFlCXRMqi2ShIGuqnO60_R1iRE-1Dco76htbVtQLQsZCguEgrUEQjniAuRM_pIibUjPd7_QIZXFooPYpmRzvoyLHjnad3bzR9N4LTTu2xWFLdlnrO9M9eucO1onFsL7XB8OoZ5DqrBQessUmAAb1LVgDmI4m6juQkTX5adDTYomfs1pBy64mMWfIc5s1vQRlZKY5RaARHk8o_vDsqHHsEfP0NKVw2Fra6O1hbGIaZ7R96GWtdLvfpKw5FwAD8BdGk_mzs3Vow94twGfVqkCpm4-WQkP0glq86mALZWbnKAUAnWRZPOE2QqsavVCZ2KxA&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,,,,,,,,,,,,,"{""butcher""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/291257186,W.J. Harris,"196 Lawrence Hill, Bristol BS5 0DR, UK",51.4578395,-2.5653653,Food & Produce,food_produce,food-and-produce,bristol,lawrence-hill,wj-harris,unverified,independent,standard,,0117 955 1424,,https://www.wjharrisbutchers.com/,https://maps.google.com/?cid=595013419757440636,Monday: 7:00 AM – 4:00 PM; Tuesday: 7:00 AM – 4:00 PM; Wednesday: 7:00 AM – 4:00 PM; Thursday: 7:00 AM – 4:00 PM; Friday: 7:00 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,,,,,,,ChIJUQo3fkOOcUgRfI47gY3pQQg,,4,8,,,,,,,,,,,,,,,,,,,"{""butcher""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/291529864,Albercik International Minimarket,"Church St, Bristol BS5 9JJ, UK",51.4580313,-2.563708,Food & Produce,food_produce,food-and-produce,bristol,lawrence-hill,albercik-international-minimarket,unverified,independent,standard,,,,,https://maps.google.com/?cid=14034398723420015922,,,,,,,,ChIJT-6kWACPcUgRMk2lEUgzxMI,,5,3,,,,,,,,,,,,,,,,,,,"{""supermarket""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/403191562,Prime Mini Mart,"141 Lawrence Hill, Bristol, BS5 0BT",51.4581463,-2.5656883,Food & Produce,food_produce,food-and-produce,bristol,lawrence-hill,prime-mini-mart,pending,independent,standard,,07466 395481,,,https://maps.google.com/?cid=12830310604197819555,Monday: 11:00 AM – 8:00 PM; Tuesday: 11:00 AM – 8:00 PM; Wednesday: 11:00 AM – 8:00 PM; Thursday: 11:00 AM – 8:00 PM; Friday: 11:00 AM – 10:00 PM; Saturday: 11:00 AM – 10:00 PM; Sunday: Closed,,,,,,,ChIJ54CpeEOOcUgRo3QjQYRrDrI,,4,8,,,,,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEECXca-Sx-DQgYwxstjBB1Uwz_LbulPuZ5ZH63YvZH0liqbP2YKz5kJFIHxdCkETNphXqTAxjPxwABTcE69ZxdO9ffK2W6WW08mgAkCVzhtW7t3bVRe3BGZj464VC8UT8bwRfg7mrA5fEQnEFBUk6vZ73hVAPCP5YWgXYPijJIoNnFmtq3klZ5Q5BM40UYIrBT8dq2Lwn5RIGcdL0mbHBrr32lwMFLDkwcT0DdMQp4_RxIyCQGVn0AseBiiWIJLHj2dT2cT9G0qzZVnA_grHFusfXJF7JaHd7lAimW4q1lpPg&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,,,,,,,,,,,,,"{""convenience""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/496652359,Sweet Corner,"16 Church Road, Bristol, BS5 9JA",51.4577557,-2.5634406,Food & Produce,food_produce,food-and-produce,bristol,lawrence-hill,sweet-corner,pending,independent,standard,,07515 826119,,,https://maps.google.com/?cid=3461216421277282596,Monday: 8:00 AM – 6:00 PM; Tuesday: 8:00 AM – 6:00 PM; Wednesday: 8:00 AM – 6:00 PM; Thursday: 8:00 AM – 6:00 PM; Friday: 8:00 AM – 6:00 PM; Saturday: 8:00 AM – 3:00 PM; Sunday: Closed,,,,,,,ChIJmTn980SOcUgRJDH7MP-1CDA,,4.6,104,,3,10,385216,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEF3SaRGljkgV6siwVmja3h7WGO6GiGozCFs2ka4YR0QBj9TdrrTJE9K-mekbV80HL3ZQ2VbO7LbTocayHS5v49_LBhUQbH_Tx5GEOyeWMQGGHOec5xZWKhu9I7neNsgUzgYlg9Oc7GNPdqKgVKWjDomiyhYGykdzPBQ1PIqHu0a6slMlhS-fNDpfdbjVTlo6alltUkzR_8CkyFnuongqmFwPyZhVWp-GxcKOFguNk7pG_OTF-Q8I2xX-_dr8uFmPNZBpZLaeqyvOKGAjTpYosIW0e-fwuph6499IOUmG3YniKwbE-yxk1OwyyNJ8wzBUkfn_VlavRQ_o6txARA7gCVt_drLoOr5q7fWW_oQOlQegnHZ0fAEoU1S7o2o8AwHtgXsENVNgKC_10xzvuG9S2fHXqvI9IRAVgUJiMILBmarig&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,,,,,,,,,,,,,"{""confectionery""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
