id,name,category,address,latitude,longitude,phone,website,google_maps_url,photo_url,google_summary,opening_hours,google_rating,google_review_count,google_place_id,source,scrape_date,status,chain_flag,editor_notes,story_draft,description,tags,is_featured,image_url,category_key,last_synced_at,ranking_tier,category_slug,city_slug,area_slug,business_slug,email,social_facebook,social_instagram,social_twitter,social_tiktok,social_linkedin,social_youtube,add_listing_illustration,illustration_status,illustration_url,illustration_source_photo,illustration_generated_at,founders_story,founders_image,logo_url,show_logo,osm_id,wikidata_id,fsa_rating,fsa_hygiene_score,fsa_establishment_id,image_category,secondary_category,dining_type,secondary_category_slug,sub_category,sub_category_slug,deliveroo_url,uber_eats_url
358e6230-87eb-475c-91e9-f5e898a1d16f,The Chandos Clinic,Health & Wellbeing,"21 Chandos Road, Bristol, BS6 6PG",51.4678505,-2.6061263,,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""clinic"",""clinic""]",,,health_wellbeing,2026-04-19 07:42:27,standard,health-and-wellbeing,bristol,redland,the-chandos-clinic,,,,,,,,false,,,,,,,,false,way/272704930,,,,,,,,,,,,
35afa290-db4c-43a6-b374-0a8bdee2661e,The Bristol Loaf,Food & Produce,"94-96 Bedminster Parade, BS3 4HL",51.4433909,-2.594208,0117 330 0803,https://www.bristolloaf.co.uk/bedminster,https://maps.google.com/?cid=9639064013005620868,,,Mo-Sa 08:00-18:00; Su 10:00-16:00,4.6,835,ChIJP6G9YSePcUgRhIZzXqbVxIU,OpenStreetMap,2026-04-19,pending,independent,,,,"[""deli""]",,,food_produce,2026-04-19 07:40:05,standard,food-and-produce,bristol,bedminster,the-bristol-loaf,,,,,,,,false,,,,,,,,false,way/1077279364,,5,0,1265803,deli,,,,deli,deli,https://deliveroo.co.uk/menu/bristol/bedminster-down/the-kings-head-bristol,
35b5c126-c784-4ee5-a942-e13f552d7918,Zara Restaurant,Food & Produce,"14 Lawfords Gate, Bristol, BS2 0DY",51.4587219,-2.5787654,0117 401 8333,https://zarahabesha.com/,https://maps.google.com/?cid=3710023783198390280,,,Monday: 8:00 AM – 10:00 PM; Tuesday: 8:00 AM – 10:00 PM; Wednesday: 8:00 AM – 10:00 PM; Thursday: 8:00 AM – 10:00 PM; Friday: 8:00 AM – 11:00 PM; Saturday: 11:00 AM – 11:00 PM; Sunday: 11:00 AM – 11:00 PM,4.9,306,ChIJP8XfKsmPcUgRCHjKafmmfDM,OpenStreetMap,2026-04-19,pending,independent,,,,"[""restaurant""]",,,food_produce,2026-04-19 07:40:05,standard,food-and-produce,bristol,easton,zara-restaurant,,,,,,,,false,,,,,,,,false,way/562903702,,4,0,1627621,restaurant,,,,general,general,https://deliveroo.co.uk/menu/bristol/st-judes-and-easton/zara-restaurant-bristol,
35bedfe5-f324-478e-b201-58cd35f776d4,Pizzarova,Restaurants & Fast Food,"2-4 Park Street, Bristol, BS1 5HX",51.4532937,-2.6009686,+44 117 927 9507,https://www.pizzarova.com/,,,,Mo-Su 12:00-22:00,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""fast_food"",""pizza""]",,,restaurants_cafes,2026-04-19 07:40:33,standard,restaurants,bristol,city-centre,pizzarova,,,,,,,,false,,,,,,,,false,way/292008217,,5,0,1049086,restaurant,,takeaway,,pizza,pizza,,https://www.ubereats.com/gb/store/pizzarova/85V81zm0V5-RmlcSMWef0w
35dbd2fb-57d6-49cb-82dd-786bb1d3c057,Cafe Cuba,Food & Produce,"69 Stokes Croft, Bristol, BS1 3QP",51.4625508,-2.5902601,+44 117 329 4722,,https://maps.google.com/?cid=13977821485286315582,,,Monday: Closed; Tuesday: 12:00 – 10:00 PM; Wednesday: 12:00 – 10:00 PM; Thursday: 12:00 – 10:00 PM; Friday: 12:00 – 11:00 PM; Saturday: 12:00 – 11:00 PM; Sunday: 5:00 – 10:00 PM,4.9,479,ChIJ9_ua6iSPcUgRPlZQTJUy-8E,OpenStreetMap,2026-04-19,pending,independent,,,,"[""restaurant""]",,,food_produce,2026-04-19 07:40:05,standard,food-and-produce,bristol,stokes-croft,cafe-cuba,,,,,,,,false,,,,,,,,false,way/108832819,,4,10,1061722,restaurant,,,,general,general,,
35e29be5-ddcc-488c-a223-ba45450e17af,Country Studio Framing,Art & Design,"17 West Street, Bristol",51.4567742,-2.5793244,,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""frame""]",,,art_design,2026-04-19 07:41:25,standard,art-and-design,bristol,st-philips,country-studio-framing,,,,,,,,false,,,,,,,,false,way/290998535,,,,,,,,,,,,
360a42ea-27b5-4393-b1f5-2f89bb21eab8,Knoops,Cafes & Coffee,"32-33 Queen's Road, Bristol, BS8 1QE",51.4558806,-2.6058379,,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""cafe""]",,,restaurants_cafes,2026-04-19 07:40:33,standard,cafes,bristol,clifton,knoops,,,,,,,,false,,,,,,,,false,way/267907158,,5,0,1727769,cafe,,dine_in,,cafe,cafe,,
36226432-ba5a-4cb3-9a7a-a9b5681c8225,Gin & Juice,Cafes & Coffee,"47 Park Street, Bristol, BS1 5NL, GB",51.4542089,-2.6026947,,https://www.ginandjuice.com/bristol,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""cafe""]",,,restaurants_cafes,2026-04-19 07:40:33,standard,cafes,bristol,brandon-hill,gin-juice,,,,,,,,false,,,,,,,,false,way/277783063,,,,,cafe,,dine_in,,cafe,cafe,,
3626e8fc-65da-4676-9ac6-cd63bc5684c4,Willow chiropractic,Health & Wellbeing,"Consort House East Street, Bristol",51.4427884,-2.595442,,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""alternative""]",,,health_wellbeing,2026-04-19 07:42:26,standard,health-and-wellbeing,bristol,southville,willow-chiropractic,,,,,,,,false,,,,,,,,false,node/12919140477,,,,,,,,,,,,
362a051c-4463-46c2-bc06-767757aad061,Puppet place,Art & Design,,51.4475308,-2.6091042,,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""arts_centre""]",,,art_design,2026-04-19 07:41:25,standard,art-and-design,bristol,spike-island,puppet-place,,,,,,,,false,,,,,,,,false,node/12626094983,,,,,gallery,,,,gallery,gallery,,
364ef4e8-4b3a-4505-a7f2-ba219003c65f,Timpson;Johnsons;Max Photo,Services,"93 Henleaze Road, Bristol, BS9 4JP",51.4859079,-2.6110648,,,,,,Mo-Sa 08:30-17:30,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""dry_cleaning""]",,,services,2026-04-19 07:42:59,standard,services,bristol,henleaze,timpsonjohnsonsmax-photo,,,,,,,,false,,,,,,,,false,way/267314777,,,,,dry-cleaning,,,,dry-cleaning,dry-cleaning,,
365dc6ac-c4a7-4733-b864-ec32178b8f9d,Lifestyle Express,Food & Produce,"Dominions House, 2325 St Augustine's Parade, Bristol BS1 4UL, UK",51.4336182,-2.6120611,,,https://maps.google.com/?cid=16856118705425427382,,,Monday: 9:00 AM – 1:00 AM; Tuesday: 9:00 AM – 1:00 AM; Wednesday: 9:00 AM – 2:00 AM; Thursday: 9:00 AM – 3:00 AM; Friday: 9:00 AM – 4:00 AM; Saturday: 9:00 AM – 4:00 AM; Sunday: 11:00 AM – 1:00 AM,1.4,32,ChIJdzcimNeNcUgRtiuzsKf27Ok,OpenStreetMap,2026-04-19,unverified,independent,,,,"[""convenience""]",,,food_produce,2026-04-19 07:40:05,standard,food-and-produce,bristol,bedminster,lifestyle-express,,,,,,,,false,,,,,,,,false,way/578659296,,5,0,141643,,,,,,,,
3661207f-1312-4e32-a80d-407b5695e04f,La Porta Barbering Company,Health & Wellbeing,,51.4760992,-2.5404495,,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""hairdresser""]",,,health_wellbeing,2026-04-19 07:42:27,standard,health-and-wellbeing,bristol,mayfield-park,la-porta-barbering-company,,,,,,,,false,,,,,,,,false,way/631308037,,,,,hairdresser,,,,hairdresser,hairdresser,,
3665b974-416a-49ab-9083-b31569193340,IKEA,Home & Interiors,"IKEA Bristol Eastgate Road, Bristol, BS5 6XX",51.4725708,-2.5647645,+44 845 355 2264,https://www.ikea.com/gb/en/store/bristol,,,,Mo-Fr 10:00-21:00; Sa 09:00-21:00; Su 11:00-17:00; PH 10:00-20:00,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""furniture""]",,,home_interiors,2026-04-19 07:41:32,standard,home-and-interiors,bristol,eastville,ikea,,,,,,,,false,,,,,,,,false,way/209645380,,,,,home,,,,home,home,,
366902ef-11c1-42bf-be72-60dbe4e37837,Vintage Steps,Home & Interiors,"56 Colston Street, Bristol, BS1 5AZ, GB",51.4563114,-2.5974004,,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""antiques""]",,,home_interiors,2026-04-19 07:41:32,standard,home-and-interiors,bristol,broadmead,vintage-steps,,,,,,,,false,,,,,,,,false,way/175406721,,,,,antiques,,,,antiques,antiques,,
36865edc-1bf6-4ada-9253-0f1bbff0efd3,Brew Bristol,Cafes & Coffee,"22 Gloucester Road, Bristol, BS7 8AE",51.4715119,-2.5928547,,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""cafe""]",,,restaurants_cafes,2026-04-19 07:40:33,standard,cafes,bristol,montpelier,brew-bristol,,,,,,,,false,,,,,,,,false,way/264387937,,,,,cafe,,dine_in,,cafe,cafe,,
36a93f43-3b97-4607-8fe8-b5f790f38843,Photography By Fiona,Art & Design,"North Street, Bristol, BS3 1HW",51.4414066,-2.602482,,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""photographer""]",,,art_design,2026-04-19 07:41:25,standard,art-and-design,bristol,southville,photography-by-fiona,,,,,,,,false,,,,,,,,false,way/288988242,,,,,photography-studio,,,,photography-studio,photography-studio,,
36bb0a99-ca39-44ba-b1bf-2ef1dc285db7,The Bank Fitness,Health & Wellbeing,"73 Henleaze Road, Bristol, BS9 4JS",51.4855623,-2.6117552,,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""fitness_centre""]",,,health_wellbeing,2026-04-19 07:42:27,standard,health-and-wellbeing,bristol,henleaze,the-bank-fitness,,,,,,,,false,,,,,,,,false,way/267318008,,,,,,,,,,,,
36beb6fc-e9ea-4f5c-95c5-9fcd9a94bda6,Morrisons Cafe,Cafes & Coffee,,51.405099,-2.5992027,,,,,,,,,,OpenStreetMap,2026-04-19,pending,chain,,,,"[""cafe""]",,,restaurants_cafes,2026-04-19 07:40:33,low,cafes,bristol,hartcliffe,morrisons-cafe,,,,,,,,false,,,,,,,,false,node/6295239988,,5,5,785603,cafe,,dine_in,,cafe,cafe,,
36bf8897-7abd-44df-a203-9cbc7cf87e58,Miss Millie's,Restaurants & Fast Food,"312a Wells Road, Bristol, BS4 2QG",51.4345472,-2.566485,,,,,,"Su-Th 11:00-01:00, Fr,Sa 11:00-03:00",,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""fast_food"",""chicken""]",,,restaurants_cafes,2026-04-19 07:40:33,standard,restaurants,bristol,upper-knowle,miss-millies,,,,,,,,false,,,,,,,,false,way/376298123,,5,0,1833498,restaurant,,takeaway,,chicken,chicken,,
36c12528-24d4-4fa8-bad5-c37ee0de468f,Pizza Palace,Restaurants & Fast Food,"6 St Augustine's Parade, Bristol, BS1 4XG",51.4527855,-2.5981949,,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""fast_food"",""pizza""]",,,restaurants_cafes,2026-04-19 07:40:33,standard,restaurants,bristol,city-centre,pizza-palace,,,,,,,,false,,,,,,,,false,node/12973154801,,5,0,311000,restaurant,,takeaway,,pizza,pizza,,
36c6192a-2690-4978-bfb6-d312427ffcac,dooo hub,Health & Wellbeing,"13 Midland Road, Bristol, BS2 0JT",51.4561717,-2.5794029,,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""hairdresser""]",,,health_wellbeing,2026-04-19 07:42:27,standard,health-and-wellbeing,bristol,st-philips,dooo-hub,,,,,,,,false,,,,,,,,false,way/191912836,,,,,hairdresser,,,,hairdresser,hairdresser,,
36d0f73f-efe7-49d7-972f-adc1e0e94661,Green House,Drinks & Brewing,"37 College Green, Bristol, BS1 5SP",51.4525874,-2.5993881,,https://www.crafted-social.co.uk/greenhouse-bristol,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""bar""]",,,drinks_brewing,2026-04-19 07:41:04,standard,drinks-and-brewing,bristol,city-centre,green-house,,,,,,,,false,,,,,,,,false,way/168943369,Q26571294,,,,pub,,,,pub,pub,,
36d4d305-2074-40ca-8053-fdd169744d42,Fresh Ground Cafe,Cafes & Coffee,"279 Gloucester Road, Bristol, BS7 8NY",51.4793642,-2.5891203,,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""cafe""]",,,restaurants_cafes,2026-04-19 07:40:33,standard,cafes,bristol,bishopston,fresh-ground-cafe,,,,,,,,false,,,,,,,,false,node/6110107243,,,,,cafe,,dine_in,,cafe,cafe,,
36d7b1f6-4f58-42a9-ba34-95c4cdd5d10e,Somerset House,Drinks & Brewing,"11 Princess Victoria Street, Bristol, BS8 4BX",51.4546518,-2.6195561,,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""pub""]",,,drinks_brewing,2026-04-19 07:41:04,standard,drinks-and-brewing,bristol,clifton,somerset-house,,,,,,,,false,,,,,,,,false,way/277928449,,5,0,1275134,pub,,,,pub,pub,,
36f5bdfa-97df-47e3-833a-0165e5f8e7ef,Coco Rose,Health & Wellbeing,"17 Druid Hill, Bristol, BS9 1EW",51.4813623,-2.6342561,,,,,,"Tu,We 09:30-18:00; Th,Fr 09:30-20:00; Sa 09:00-18:00",,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""beauty""]",,,health_wellbeing,2026-04-19 07:42:26,standard,health-and-wellbeing,bristol,stoke-bishop,coco-rose,,,,,,,,false,,,,,,,,false,way/233184940,,,,,,,,,,,,
37294dad-4afe-4f7f-a150-eb936de3e4f7,Brtish Barber Co,Health & Wellbeing,"17 The Mall, Bristol, BS8 4DS",51.4555846,-2.6213929,+44 117 970 6466,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""hairdresser""]",,,health_wellbeing,2026-04-19 07:42:26,standard,health-and-wellbeing,bristol,hotwells,brtish-barber-co,,,,,,,,false,,,,,,,,false,way/277928407,,,,,hairdresser,,,,hairdresser,hairdresser,,
372a36bc-69b5-4676-8c86-15040c24fd4e,League of Friends,Cafes & Coffee,,51.4941697,-2.5907081,,,,,,"Mo-Fr 10:00-17:00; Sa,Su 14:00-17:00",,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""cafe""]",,,restaurants_cafes,2026-04-19 07:40:33,standard,cafes,bristol,monks-park,league-of-friends,,,,,,,,false,,,,,,,,false,node/5816298503,,5,0,1488630,cafe,,dine_in,,cafe,cafe,,
37a3264e-10bc-42cd-bb4b-80c865fd010b,Knowle clinic,Health & Wellbeing,,51.4291032,-2.5659089,,,,,,Mo-Th 08:30-17:00; Fr 08:30-16:30,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""clinic"",""clinic""]",,,health_wellbeing,2026-04-19 07:42:26,standard,health-and-wellbeing,bristol,knowle,knowle-clinic,,,,,,,,false,,,,,,,,false,way/472241888,,,,,,,,,,,,
37a79cf3-5922-4677-b68c-beee06ddf3a5,L'oro di Napoli - Pizzeria & Trattoria,Food & Produce,"3 Birchwood Road, BS4 4QH",51.4484988,-2.5418437,+44 117 301 8938,https://web.dojo.app/create_booking/vendor/i8-H3yAC_ygdU92cxs4JrPKV-AIyK5kJR4AVDpaOYcg_restaurant?fbclid=PAZXh0bgNhZW0CMTEAAaenxKcX8gf0sgQX0nWBP7zndRu3-qx3GHeltAbW8d92V6RHCU2_aYPTe5VnNw_aem_a3YM77q86faquLxYNLMZJQ,https://maps.google.com/?cid=8895266774983521959,,,"Sa 12:00-14:30, 17:00-21:00; Su 12:00-21:00; Tu-Fr 17:00-22:00",4.9,240,ChIJTwMv7eaPcUgRpzY6sQBWcns,OpenStreetMap,2026-04-19,pending,independent,,,,"[""restaurant"",""italian_pizza""]",,,food_produce,2026-04-19 07:40:05,standard,food-and-produce,bristol,st-annes,loro-di-napoli-pizzeria-trattoria,,,,,,,,false,,,,,,,,false,node/13563276201,,,,,restaurant,,,,general,general,,
37acda09-0a6d-4ecd-85e7-a2d4e7832e6f,Bristol floral design,Plants & Garden,1 Waterloo Street,51.4547836,-2.6202016,,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""florist""]",,,plants_garden,2026-04-19 07:41:48,standard,plants-and-garden,bristol,hotwells,bristol-floral-design,,,,,,,,false,,,,,,,,false,way/328876590,,,,,florist,,,,florist,florist,,
37ae95ca-32bd-414c-8940-07a584121d50,11Eleven,Food & Produce,"38 Coldharbour Road, Bristol, BS6 7NA",51.4748193,-2.6104445,,,https://maps.google.com/?cid=3820428253033906967,,,Monday: 8:00 AM – 10:00 PM; Tuesday: 8:00 AM – 10:00 PM; Wednesday: 8:00 AM – 10:00 PM; Thursday: 8:00 AM – 10:00 PM; Friday: 8:00 AM – 10:00 PM; Saturday: 8:00 AM – 10:00 PM; Sunday: 9:30 AM – 9:00 PM,2.7,39,ChIJ9y5ULBGNcUgRF8PzL0HjBDU,OpenStreetMap,2026-04-19,pending,independent,,,,"[""convenience""]",,,food_produce,2026-04-19 07:40:05,standard,food-and-produce,bristol,westbury-park,11eleven,,,,,,,,false,,,,,,,,false,way/191296544,,4,5,1435601,,,,,,,,
37b20d56-c8f5-4715-8854-73685c14c1c2,One Love Diner and Bar,Drinks & Brewing,"159 Ashley Road, Bristol, BS6 5NX",51.4663956,-2.5802672,,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""bar""]",,,drinks_brewing,2026-04-19 07:41:04,standard,drinks-and-brewing,bristol,montpelier,one-love-diner-and-bar,,,,,,,,false,,,,,,,,false,way/326353153,,,,,pub,,,,pub,pub,,
37b4d61b-f7c8-4cb4-bc23-1b19134b93cc,Tasty by Greggs (inside Primark),Cafes & Coffee,"1-27 The Horsefair, Bristol, BS1 3BB",51.4584977,-2.5909174,,,,,,,,,,OpenStreetMap,2026-04-19,pending,chain,,,,"[""cafe"",""coffee_shop""]",,,restaurants_cafes,2026-04-19 07:40:33,low,cafes,bristol,city-centre,tasty-by-greggs-inside-primark,,,,,,,,false,,,,,,,,false,node/6473795640,,,,,cafe,,dine_in,,cafe,cafe,,
37cf5aea-be54-43d1-862e-c737250c3983,All in One,Drinks & Brewing,"46 Park Street, Bristol, BS1 5JG, GB",51.4543905,-2.6023495,+44 117 9265622,https://www.allinonebristol.co.uk/,,,,"Mo-Fr 17:00-01:00, Su 12:00-01:00",,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""bar""]",,,drinks_brewing,2026-04-19 07:41:04,standard,drinks-and-brewing,bristol,city-centre,all-in-one,,,,,,,,false,,,,,,,,false,way/1290336505,,5,5,385558,pub,,,,pub,pub,,
3803bc47-5857-4d74-bc87-6f8caa0cd2fe,Seven Lucky Gods,Food & Produce,"Cargo 2 Museum Street, Bristol, BS1 6WE",51.4472982,-2.5980188,0117 929 1310,https://www.7luckygods.com/,https://maps.google.com/?cid=18116168431962273379,,"Contemporary Japanese-inspired joint supplying sushi, Asian-themed small plates & drinks.",Monday: 12:00 – 10:00 PM; Tuesday: 12:00 – 10:00 PM; Wednesday: 12:00 – 10:00 PM; Thursday: 12:00 – 10:00 PM; Friday: 12:00 – 10:00 PM; Saturday: 12:00 – 10:00 PM; Sunday: 12:00 – 9:00 PM,4.5,898,ChIJkzsbHK6NcUgRY7ZBjjSPafs,OpenStreetMap,2026-04-19,pending,independent,,,,"[""restaurant"",""japanese""]",,,food_produce,2026-04-19 07:40:05,standard,food-and-produce,bristol,southville,seven-lucky-gods,,,,,,,,false,,,,,,,,false,way/1343555516,,,,,restaurant,,,,general,general,,
380a6419-2cbd-42cd-8efd-d62ed958d982,McDonald's,Restaurants & Fast Food,"103-105 The Horsefair, Bristol, BS1 3JR, GB",51.4590352,-2.5870906,+44 117 929 0030,https://www.mcdonalds.com/gb/en-gb/location/bristol/bristol-horsefair/101105-the-horsefair/8260182.html,,,,Mo-Su 05:00-11:00,,,,OpenStreetMap,2026-04-19,pending,chain,,,,"[""fast_food"",""burger""]",,,restaurants_cafes,2026-04-19 07:40:33,low,restaurants,bristol,broadmead,mcdonalds,,,,,,,,false,,,,,,,,false,way/124100378,,,,,restaurant,,takeaway,,burgers,burgers,,https://www.ubereats.com/gb/store/mcdonalds-horsefair/f6oA0X-KR6Cn8tvIYmqMSg
381129d5-cd08-4c7d-b466-ab3cdfc4126e,Roxy Lanes,Fitness & Sports,"15-29 Union Street, Bristol, BS1 2DF",51.4561717,-2.5910654,,https://roxyleisure.co.uk/location/bristol-union-street/,,,,"Mo-We 15:00-00:00; Tu 15:00-01:00; Fr,Sa 12:00-02:00; Su 12:00-01:00",,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""bowling_alley""]",,,fitness_sports,2026-04-19 07:42:49,standard,sports-and-recreation,bristol,broadmead,roxy-lanes,,,,,,,,false,,,,,,,,false,way/472241606,,,,,,,,,,,,
38120eb3-fc62-4ca4-bb55-5fcd85fe75ce,London Inn,Drinks & Brewing,"1 Cannon Street, Bristol, BS3 1BH",51.4408088,-2.6010428,,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""pub""]",,,drinks_brewing,2026-04-19 07:41:04,standard,drinks-and-brewing,bristol,bedminster,london-inn,,,,,,,,false,,,,,,,,false,way/377388281,Q136341048,,,,pub,,,,pub,pub,,
381738d5-97b1-4398-8ea2-3b76666f7bb3,Dino Supermarket,Food & Produce,,51.5094227,-2.6207256,,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""supermarket""]",,,food_produce,2026-04-19 07:40:05,standard,food-and-produce,bristol,henbury,dino-supermarket,,,,,,,,false,,,,,,,,false,way/338067598,,,,,supermarket,,,,supermarket,supermarket,,
382bd866-6bc7-4b41-916f-64434306889c,Zero Green,Food & Produce,"80 North Street, Bristol, BS3 1HJ",51.4407885,-2.6051255,0117 363 4212,https://www.zerogreenbristol.co.uk/,https://maps.google.com/?cid=14783935944374950270,,,Monday: Closed; Tuesday: 10:00 AM – 6:00 PM; Wednesday: 10:00 AM – 6:00 PM; Thursday: 10:00 AM – 6:00 PM; Friday: 10:00 AM – 6:00 PM; Saturday: 9:00 AM – 5:00 PM; Sunday: 10:00 AM – 4:00 PM,4.8,200,ChIJZ3_FYSyMcUgRfhmZqmkXK80,OpenStreetMap,2026-04-19,pending,independent,,,,"[""convenience""]",,,food_produce,2026-04-19 07:40:05,standard,food-and-produce,bristol,southville,zero-green,,,,,,,,false,,,,,,,,false,way/288988271,,,,,,,,,,,,
38407a36-d49c-437d-b5da-79b479852ce6,Bristol l'eclair,Food & Produce,"195-197 Whiteladies Road, Bristol, BS8 2SB",51.4695394,-2.6140774,,http://bristoleclair.co.uk/,https://maps.google.com/?cid=10396710075183536067,,,Monday: Closed; Tuesday: Closed; Wednesday: 10:00 AM – 6:00 PM; Thursday: 10:00 AM – 6:00 PM; Friday: 10:00 AM – 6:00 PM; Saturday: 10:00 AM – 5:00 PM; Sunday: 10:00 AM – 4:00 PM,4.9,132,ChIJXdBv1POPcUgRwxcKsLqISJA,OpenStreetMap,2026-04-19,pending,independent,,,,"[""bakery""]",,,food_produce,2026-04-19 07:40:05,standard,food-and-produce,bristol,westbury-park,bristol-leclair,,,,,,,,false,,,,,,,,false,way/263548009,,5,0,1383470,bakery,,,,bakery,bakery,,
3844024d-866c-4da3-82f4-190c28aeb451,Peking Chef,Restaurants & Fast Food,"66 Ridingleaze, Bristol, BS11 0QB",51.5019841,-2.6579125,,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""fast_food"",""chinese""]",,,restaurants_cafes,2026-04-19 07:40:33,standard,restaurants,bristol,lawrence-weston,peking-chef,,,,,,,,false,,,,,,,,false,way/279899315,,5,5,311884,restaurant,,takeaway,,chinese,chinese,,
3866faec-0023-422f-8a34-2deec6b629b6,Low and Slow,Restaurants & Fast Food,"16-20 Corn Street, Bristol, BS1 1JX",51.4543018,-2.5929059,,https://brozen.co.uk/,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""fast_food"",""barbecue""]",,,restaurants_cafes,2026-04-19 07:40:33,standard,restaurants,bristol,city-centre,low-and-slow,,,,,,,,false,,,,,,,,false,node/4741651071,,,,,restaurant,,takeaway,,bbq,bbq,,
3867c4a8-0509-46af-8335-d0be5bff2eab,Bravas,Drinks & Brewing,"7 Cotham Hill, Bristol, BS6 6LD, GB",51.4643092,-2.6089696,+44 1179 731469,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""bar"",""tapas""]",,,drinks_brewing,2026-04-19 07:41:04,standard,drinks-and-brewing,bristol,cotham,bravas,,,,,,,,false,,,,,,,,false,way/261464044,,5,0,385366,pub,,,,pub,pub,,
38796271-ae24-4daa-9de6-8e650554faa9,Beast Butchers,Food & Produce,"96 Mina Road, Bristol, BS2 9XW",51.4696352,-2.575419,0117 333 7316,,https://maps.google.com/?cid=11961123193820056725,,,Monday: 10:00 AM – 5:00 PM; Tuesday: 9:00 AM – 6:00 PM; Wednesday: 9:00 AM – 6:00 PM; Thursday: 9:00 AM – 6:00 PM; Friday: 9:00 AM – 6:00 PM; Saturday: 9:00 AM – 5:00 PM; Sunday: 10:00 AM – 4:00 PM,4.8,156,ChIJMa0OtRWOcUgRlYxUCixy_qU,OpenStreetMap,2026-04-19,pending,independent,,,,"[""butcher""]",,,food_produce,2026-04-19 07:40:05,standard,food-and-produce,bristol,saint-werburghs,beast-butchers,,,,,,,,false,,,,,,,,false,way/275133733,,5,0,1727763,,,,,,,,
38932c95-36fb-4235-8cf6-0a70bfc0aef2,Wongs Chinese Restaurant,Food & Produce,"12 Denmark Street, Bristol, BS1 5DQ",51.4532294,-2.5997667,+441179258883,https://wongsbristol.co.uk/,https://maps.google.com/?cid=18347621304931878957,,Traditional Cantonese and Szechuan dishes served  in a dark wood interior with fretwork screens.,Monday: 11:00 AM – 11:00 PM; Tuesday: 11:00 AM – 11:00 PM; Wednesday: 11:00 AM – 11:00 PM; Thursday: 11:00 AM – 11:00 PM; Friday: 11:00 AM – 11:00 PM; Saturday: 11:00 AM – 11:00 PM; Sunday: 11:00 AM – 11:00 PM,3.7,842,ChIJj6mOEteNcUgRLYja8V3Yn_4,OpenStreetMap,2026-04-19,pending,independent,,,,"[""restaurant"",""chinese""]",,,food_produce,2026-04-19 07:40:05,standard,food-and-produce,bristol,city-centre,wongs-chinese-restaurant,,,,,,,,false,,,,,,,,false,way/289453749,,,,,restaurant,,,,general,general,,
38b14edb-c258-4eaa-bc27-f582baf3bf9a,Aisle of Style,Health & Wellbeing,,51.434466,-2.5664726,,,,,,Mo-Fr 09:00-18:00; Sa 08:00-18:00; Su 10:00-16:00,,,,OpenStreetMap,2026-04-19,closed,independent,,,,"[""hairdresser""]",,,health_wellbeing,2026-04-19 07:42:26,standard,health-and-wellbeing,bristol,upper-knowle,aisle-of-style,,,,,,,,false,,,,,,,,false,node/12321059211,,,,,hairdresser,,,,hairdresser,hairdresser,,
